photos,index,class instances,xmid,ymid,xmin,ymin,xmax,ymax,iwidth,iheight,class,valid,train,test
DJI_0389_16,1557,2,18.0,404.0,1.0,385.0,35.0,423.0,500.0,500.0,container,False,True,False
DJI_0389_16,1558,3,331.5,269.5,294.0,248.0,369.0,291.0,500.0,500.0,air conditioner,False,True,False
DJI_0001_34,1559,1,142.0,477.5,102.0,443.0,182.0,512.0,512.0,512.0,pot,True,False,False
G0013841_7,1560,3,474.0,331.5,457.0,318.0,491.0,345.0,512.0,512.0,table,True,False,False
G0024060_2,1561,1,291.5,24.5,265.0,1.0,318.0,48.0,512.0,512.0,container,False,True,False
G0024060_2,1562,2,291.5,32.0,268.0,8.0,315.0,56.0,512.0,512.0,trash bin,False,True,False
G0013854_16,1563,1,57.5,286.5,37.0,270.0,78.0,303.0,512.0,512.0,trash bin,False,True,False
G0013854_16,1564,2,89.0,277.0,69.0,263.0,109.0,291.0,512.0,512.0,trash bin,False,True,False
G0013854_16,1565,3,124.0,321.5,109.0,303.0,139.0,340.0,512.0,512.0,container,False,True,False
G0013854_16,1566,4,88.0,275.5,70.0,259.0,106.0,292.0,512.0,512.0,container,False,True,False
G0013854_16,1567,5,59.5,284.0,38.0,263.0,81.0,305.0,512.0,512.0,container,False,True,False
G0024051_4,1568,1,102.0,213.0,74.0,180.0,130.0,246.0,512.0,512.0,flower pot,False,True,False
G0036460_4,1569,1,230.0,243.0,214.0,225.0,246.0,261.0,512.0,512.0,container,False,True,False
G0024070_16,1570,2,412.5,265.5,313.0,104.0,512.0,427.0,512.0,512.0,porch,False,True,False
G0036436_15,1571,1,337.0,386.5,162.0,337.0,512.0,436.0,512.0,512.0,gutter,False,True,False
G0024043_5,1572,1,131.5,272.0,1.0,211.0,262.0,333.0,440.0,512.0,car,False,True,False
DJI_0124_6,1573,1,233.0,88.0,217.0,72.0,249.0,104.0,500.0,500.0,container,False,True,False
G0013835_14,1574,1,154.5,389.5,128.0,371.0,181.0,408.0,512.0,512.0,toy,False,True,False
G0013835_14,1575,2,247.0,392.0,205.0,370.0,289.0,414.0,512.0,512.0,toy,False,True,False
G0013835_14,1576,3,182.0,378.0,145.0,343.0,219.0,413.0,512.0,512.0,toy,False,True,False
G0013857_1,1577,1,429.0,132.0,401.0,96.0,457.0,168.0,512.0,512.0,flower pot,False,True,False
G0013857_1,1578,2,437.0,150.5,416.0,133.0,458.0,168.0,512.0,512.0,container,False,True,False
DJI_0309_0,1579,1,172.0,60.0,132.0,19.0,212.0,101.0,512.0,512.0,trash bin,True,False,False
G0024083_19,1580,1,152.0,197.0,132.0,182.0,172.0,212.0,512.0,464.0,container,False,True,False
DJI_0395_31,1581,1,258.5,362.5,226.0,327.0,291.0,398.0,500.0,500.0,gutter,False,True,False
DJI_0395_31,1582,2,322.0,386.5,288.0,357.0,356.0,416.0,500.0,500.0,container,False,True,False
DJI_0033_46,1583,1,410.5,237.5,379.0,212.0,442.0,263.0,512.0,440.0,flower pot,False,False,True
DJI_0106_40,1584,1,32.0,268.0,4.0,236.0,60.0,300.0,500.0,500.0,container,False,True,False
DJI_0106_40,1585,2,45.0,312.5,23.0,284.0,67.0,341.0,500.0,500.0,container,False,True,False
DJI_0106_40,1586,3,30.0,266.0,2.0,234.0,58.0,298.0,500.0,500.0,no larvae,False,True,False
DJI_0106_40,1587,4,43.0,310.5,21.0,282.0,65.0,339.0,500.0,500.0,no larvae,False,True,False
G0013835_7,1588,1,492.0,308.5,474.0,286.0,510.0,331.0,512.0,512.0,container,False,True,False
DJI_0083_3,1589,1,293.5,389.5,211.0,305.0,376.0,474.0,500.0,500.0,toy,False,True,False
G0013864_10,1590,1,278.0,436.5,213.0,362.0,343.0,511.0,512.0,512.0,table,False,True,False
G0013864_10,1591,4,414.0,215.5,316.0,37.0,512.0,394.0,512.0,512.0,porch,False,True,False
G0024030_4,1592,1,326.0,385.5,253.0,297.0,399.0,474.0,512.0,512.0,umbrella,False,False,True
DJI_0017_19,1593,1,405.0,390.5,386.0,368.0,424.0,413.0,512.0,512.0,flower pot,False,True,False
DJI_0017_19,1594,2,395.0,489.0,373.0,466.0,417.0,512.0,512.0,512.0,flower pot,False,True,False
DJI_0017_19,1595,3,489.0,396.0,466.0,363.0,512.0,429.0,512.0,512.0,flower pot,False,True,False
G0024052_22,1596,1,18.0,80.5,1.0,58.0,35.0,103.0,512.0,464.0,container,False,True,False
G0013868_23,1597,1,107.5,296.5,1.0,131.0,214.0,462.0,440.0,464.0,car,False,False,True
G0036430_8,1598,2,238.0,192.5,226.0,181.0,250.0,204.0,512.0,512.0,flower pot,False,False,True
DJI_0017_2,1599,1,131.0,339.5,1.0,167.0,261.0,512.0,512.0,512.0,porch,True,False,False
G0013855_19,1600,1,225.5,272.0,52.0,135.0,399.0,409.0,512.0,464.0,porch,False,True,False
DJI_0017_10,1601,1,150.0,191.5,2.0,1.0,298.0,382.0,512.0,512.0,porch,False,True,False
G0013862_7,1602,1,469.5,105.0,456.0,88.0,483.0,122.0,512.0,512.0,flower pot,False,True,False
G0013862_7,1603,2,438.0,123.0,424.0,106.0,452.0,140.0,512.0,512.0,flower pot,False,True,False
G0013862_7,1604,3,464.0,72.0,447.0,57.0,481.0,87.0,512.0,512.0,flower pot,False,True,False
G0013877_12,1605,1,295.0,259.5,216.0,193.0,374.0,326.0,512.0,512.0,table,False,False,True
G0024061_13,1606,1,346.0,215.0,336.0,203.0,356.0,227.0,512.0,512.0,container,False,True,False
G0024061_13,1607,2,271.0,255.0,263.0,246.0,279.0,264.0,512.0,512.0,container,False,True,False
G0024061_13,1608,3,309.0,318.0,299.0,306.0,319.0,330.0,512.0,512.0,container,False,True,False
G0013846_7,1609,1,400.0,131.5,330.0,66.0,470.0,197.0,512.0,512.0,umbrella,False,True,False
G0013846_7,1610,2,378.5,131.5,247.0,1.0,510.0,262.0,512.0,512.0,porch,False,True,False
DJI_0192_1,1611,1,398.0,375.5,315.0,251.0,481.0,500.0,500.0,500.0,porch,False,True,False
DJI_0192_1,1612,2,407.5,461.5,340.0,423.0,475.0,500.0,500.0,500.0,umbrella,False,True,False
G0024071_7,1613,1,423.0,328.0,403.0,312.0,443.0,344.0,512.0,512.0,trash bin,False,True,False
DJI_0007_21,1614,1,394.0,91.5,374.0,73.0,414.0,110.0,512.0,512.0,container,False,True,False
DJI_0009_1,1615,1,349.0,335.0,315.0,292.0,383.0,378.0,512.0,512.0,toy,False,True,False
DJI_0009_1,1616,2,176.5,320.5,160.0,303.0,193.0,338.0,512.0,512.0,toy,False,True,False
DJI_0009_1,1617,3,68.5,479.5,51.0,468.0,86.0,491.0,512.0,512.0,toy,False,True,False
DJI_0175_33,1618,1,72.5,67.5,1.0,14.0,144.0,121.0,500.0,500.0,basketball,True,False,False
G0036504_0,1619,1,137.5,197.0,123.0,187.0,152.0,207.0,512.0,512.0,flower pot,False,True,False
G0036504_0,1620,2,161.5,173.5,147.0,164.0,176.0,183.0,512.0,512.0,flower pot,False,True,False
G0036504_0,1621,3,187.0,155.0,170.0,143.0,204.0,167.0,512.0,512.0,flower pot,False,True,False
G0036504_0,1622,4,205.0,136.5,194.0,123.0,216.0,150.0,512.0,512.0,flower pot,False,True,False
G0036504_0,1623,5,261.5,79.5,246.0,68.0,277.0,91.0,512.0,512.0,flower pot,False,True,False
G0036504_0,1624,6,286.0,59.5,272.0,50.0,300.0,69.0,512.0,512.0,flower pot,False,True,False
G0036504_0,1625,7,242.0,99.5,227.0,89.0,257.0,110.0,512.0,512.0,flower pot,False,True,False
G0036504_0,1626,8,221.5,122.0,206.0,112.0,237.0,132.0,512.0,512.0,flower pot,False,True,False
DJI_0312_29,1627,1,369.5,261.5,353.0,239.0,386.0,284.0,512.0,512.0,flower pot,False,True,False
DJI_0312_29,1628,2,213.0,141.0,191.0,121.0,235.0,161.0,512.0,512.0,flower pot,False,True,False
DJI_0312_29,1629,3,241.0,185.0,229.0,171.0,253.0,199.0,512.0,512.0,flower pot,False,True,False
DJI_0312_29,1630,4,224.5,274.0,203.0,257.0,246.0,291.0,512.0,512.0,flower pot,False,True,False
DJI_0030_2,1631,1,98.0,87.5,2.0,1.0,194.0,174.0,512.0,512.0,umbrella,False,True,False
DJI_0030_2,1632,2,476.5,204.0,456.0,175.0,497.0,233.0,512.0,512.0,flower pot,False,True,False
G0024080_2,1633,3,134.5,147.0,113.0,121.0,156.0,173.0,512.0,512.0,container,False,True,False
G0024057_12,1634,1,349.5,306.0,203.0,204.0,496.0,408.0,512.0,512.0,car,True,False,False
DJI_0003_0,1635,1,128.0,272.0,74.0,231.0,182.0,313.0,512.0,512.0,trash bin,False,True,False
DJI_0003_0,1636,2,153.0,334.0,102.0,297.0,204.0,371.0,512.0,512.0,trash bin,False,True,False
DJI_0003_0,1637,3,168.0,85.0,104.0,75.0,232.0,95.0,512.0,512.0,gutter,False,True,False
DJI_0003_0,1638,4,357.0,135.5,335.0,113.0,379.0,158.0,512.0,512.0,pot,False,True,False
G0013879_5,1639,1,265.0,154.5,176.0,63.0,354.0,246.0,440.0,512.0,table,False,True,False
DJI_0108_13,1640,1,156.5,360.5,132.0,322.0,181.0,399.0,500.0,500.0,trash bin,True,False,False
DJI_0035_12,1641,1,249.0,407.0,21.0,302.0,477.0,512.0,512.0,512.0,umbrella,False,True,False
DJI_0010_36,1642,1,113.5,222.0,94.0,203.0,133.0,241.0,512.0,512.0,flower pot,False,True,False
DJI_0110_23,1643,1,186.5,343.5,166.0,321.0,207.0,366.0,500.0,500.0,container,False,True,False
G0024056_9,1644,1,379.5,158.5,274.0,20.0,485.0,297.0,512.0,512.0,car,False,True,False
DJI_0121_6,1645,1,290.0,334.0,237.0,287.0,343.0,381.0,500.0,500.0,air conditioner,False,True,False
G0024040_16,1646,1,200.5,39.0,188.0,22.0,213.0,56.0,512.0,512.0,container,False,True,False
DJI_0294_44,1647,1,493.0,393.5,474.0,370.0,512.0,417.0,512.0,440.0,container,False,True,False
G0013864_11,1648,2,47.5,187.5,1.0,140.0,94.0,235.0,440.0,512.0,table,False,True,False
G0024082_3,1649,1,99.5,154.5,68.0,117.0,131.0,192.0,512.0,512.0,flower pot,True,False,False
G0024082_3,1650,2,86.5,227.0,44.0,192.0,129.0,262.0,512.0,512.0,flower pot,True,False,False
G0024082_3,1651,3,79.0,286.0,41.0,240.0,117.0,332.0,512.0,512.0,flower pot,True,False,False
G0024082_3,1652,4,96.5,70.5,56.0,34.0,137.0,107.0,512.0,512.0,flower pot,True,False,False
DJI_0126_6,1653,1,43.5,78.0,1.0,25.0,86.0,131.0,500.0,500.0,trash bin,True,False,False
DJI_0126_6,1654,2,15.0,23.5,1.0,9.0,29.0,38.0,500.0,500.0,container,True,False,False
G0013877_15,1655,1,326.5,59.5,298.0,26.0,355.0,93.0,512.0,512.0,trash bin,False,True,False
G0013877_15,1656,2,340.5,13.0,310.0,1.0,371.0,25.0,512.0,512.0,trash bin,False,True,False
G0036433_21,1657,1,23.0,17.0,2.0,1.0,44.0,33.0,512.0,464.0,flower pot,False,True,False
DJI_0308_31,1658,1,246.0,378.5,229.0,357.0,263.0,400.0,416.0,512.0,flower pot,True,False,False
DJI_0308_31,1659,2,231.5,396.0,221.0,382.0,242.0,410.0,416.0,512.0,flower pot,True,False,False
DJI_0308_31,1660,3,136.5,390.0,106.0,380.0,167.0,400.0,416.0,512.0,gutter,True,False,False
G0024069_3,1661,1,478.0,194.5,451.0,140.0,505.0,249.0,512.0,512.0,tarp,False,True,False
G0024072_10,1662,2,106.5,485.5,90.0,465.0,123.0,506.0,512.0,512.0,container,False,True,False
G0036437_2,1663,1,196.5,477.0,168.0,444.0,225.0,510.0,512.0,512.0,toy,True,False,False
G0036437_2,1664,2,353.0,473.0,333.0,455.0,373.0,491.0,512.0,512.0,container,True,False,False
G0013849_1,1665,1,471.0,379.0,445.0,350.0,497.0,408.0,512.0,512.0,table,False,True,False
G0013849_1,1666,3,449.0,341.0,408.0,313.0,490.0,369.0,512.0,512.0,table,False,True,False
G0024075_4,1667,1,115.5,347.5,77.0,313.0,154.0,382.0,512.0,512.0,tarp,False,False,True
G0024075_4,1668,2,174.5,390.5,1.0,272.0,348.0,509.0,512.0,512.0,tarp,False,False,True
DJI_0084_20,1669,1,280.5,277.0,269.0,266.0,292.0,288.0,500.0,500.0,container,False,True,False
DJI_0084_20,1670,2,278.5,275.0,267.0,264.0,290.0,286.0,500.0,500.0,no larvae,False,True,False
G0024087_22,1671,1,147.0,251.0,11.0,173.0,283.0,329.0,512.0,464.0,car,False,True,False
G0024069_7,1672,1,434.5,438.0,357.0,367.0,512.0,509.0,512.0,512.0,umbrella,False,True,False
G0013835_10,1673,1,399.5,322.0,297.0,254.0,502.0,390.0,512.0,512.0,car,False,True,False
G0024052_17,1674,1,204.0,142.0,169.0,113.0,239.0,171.0,440.0,512.0,trash bin,False,True,False
G0013844_0,1675,1,131.5,233.5,1.0,139.0,262.0,328.0,512.0,512.0,car,False,True,False
G0036463_14,1676,3,403.5,443.0,353.0,403.0,454.0,483.0,512.0,512.0,clutter,False,True,False
G0036463_14,1677,4,393.5,248.0,280.0,177.0,507.0,319.0,512.0,512.0,ladder,False,True,False
DJI_0016_9,1678,1,186.5,402.0,164.0,379.0,209.0,425.0,512.0,512.0,flower pot,False,True,False
DJI_0016_9,1679,2,273.0,409.0,251.0,377.0,295.0,441.0,512.0,512.0,flower pot,False,True,False
DJI_0021_20,1680,1,129.0,273.5,111.0,257.0,147.0,290.0,512.0,512.0,container,False,True,False
DJI_0021_20,1681,2,191.5,257.5,174.0,244.0,209.0,271.0,512.0,512.0,container,False,True,False
G0024031_16,1682,1,349.0,370.0,264.0,319.0,434.0,421.0,512.0,512.0,umbrella,False,True,False
G0024031_16,1683,2,243.0,385.5,60.0,318.0,426.0,453.0,512.0,512.0,porch,False,True,False
DJI_0007_41,1684,1,51.0,139.0,32.0,121.0,70.0,157.0,512.0,440.0,pot,False,True,False
DJI_0007_41,1685,2,122.5,229.5,109.0,212.0,136.0,247.0,512.0,440.0,pot,False,True,False
DJI_0007_41,1686,3,46.5,196.0,17.0,169.0,76.0,223.0,512.0,440.0,pot,False,True,False
G0036490_9,1687,1,390.0,410.0,372.0,392.0,408.0,428.0,512.0,512.0,flower pot,False,True,False
G0036490_9,1688,2,467.5,118.0,453.0,99.0,482.0,137.0,512.0,512.0,flower pot,False,True,False
G0036490_9,1689,3,489.5,120.5,475.0,102.0,504.0,139.0,512.0,512.0,flower pot,False,True,False
DJI_0166_43,1690,1,271.0,313.0,257.0,304.0,285.0,322.0,500.0,500.0,container,False,True,False
DJI_0166_43,1691,2,269.0,311.0,255.0,302.0,283.0,320.0,500.0,500.0,no larvae,False,True,False
DJI_0082_13,1692,1,27.5,267.0,4.0,245.0,51.0,289.0,500.0,500.0,container,False,True,False
DJI_0082_13,1693,2,25.5,265.0,2.0,243.0,49.0,287.0,500.0,500.0,no larvae,False,True,False
G0024040_11,1694,1,284.5,56.5,165.0,1.0,404.0,112.0,440.0,512.0,car,False,True,False
G0024059_16,1695,1,27.5,490.0,7.0,468.0,48.0,512.0,512.0,512.0,air conditioner,False,True,False
G0024035_5,1696,1,50.5,186.5,1.0,87.0,100.0,286.0,440.0,512.0,kayak,False,True,False
DJI_0105_14,1697,1,117.0,103.5,73.0,63.0,161.0,144.0,500.0,500.0,trash bin,False,True,False
DJI_0105_14,1698,2,134.0,144.5,93.0,114.0,175.0,175.0,500.0,500.0,trash bin,False,True,False
DJI_0105_14,1699,3,147.5,188.5,116.0,160.0,179.0,217.0,500.0,500.0,trash bin,False,True,False
DJI_0120_40,1700,1,226.0,267.0,210.0,180.0,242.0,354.0,500.0,500.0,gutter,False,True,False
G0024055_2,1701,1,239.0,145.5,90.0,41.0,388.0,250.0,512.0,512.0,car,False,True,False
DJI_0033_37,1702,1,91.0,414.5,48.0,369.0,134.0,460.0,512.0,512.0,flower pot,False,True,False
DJI_0033_37,1703,2,104.0,369.0,71.0,342.0,137.0,396.0,512.0,512.0,flower pot,False,True,False
DJI_0305_36,1704,1,185.0,136.5,27.0,33.0,343.0,240.0,512.0,512.0,basketball,False,True,False
G0024084_11,1705,2,131.0,31.0,81.0,1.0,181.0,61.0,440.0,512.0,table,False,True,False
DJI_0069_46,1706,1,301.0,88.0,250.0,36.0,352.0,140.0,500.0,500.0,air conditioner,False,True,False
DJI_0069_46,1707,2,372.5,38.5,316.0,1.0,429.0,76.0,500.0,500.0,air conditioner,False,True,False
DJI_0069_46,1708,3,175.5,241.5,1.0,8.0,350.0,475.0,500.0,500.0,porch,False,True,False
G0024059_22,1709,1,290.5,423.0,267.0,403.0,314.0,443.0,512.0,464.0,toy,False,True,False
G0024059_22,1710,2,324.0,401.5,136.0,391.0,512.0,412.0,512.0,464.0,gutter,False,True,False
G0024059_22,1711,3,139.0,208.0,132.0,1.0,146.0,415.0,512.0,464.0,gutter,False,True,False
G0024059_22,1712,5,59.0,191.0,47.0,181.0,71.0,201.0,512.0,464.0,container,False,True,False
G0024059_22,1713,6,33.0,189.0,26.0,183.0,40.0,195.0,512.0,464.0,container,False,True,False
G0024059_22,1714,7,36.0,204.5,27.0,198.0,45.0,211.0,512.0,464.0,container,False,True,False
G0036499_17,1715,1,270.5,291.0,253.0,268.0,288.0,314.0,440.0,512.0,trash bin,False,True,False
G0013859_18,1716,1,435.0,80.5,362.0,29.0,508.0,132.0,512.0,464.0,table,False,True,False
DJI_0292_13,1717,1,215.0,281.0,201.0,265.0,229.0,297.0,512.0,512.0,watering can,False,True,False
DJI_0292_13,1718,2,372.5,362.5,361.0,342.0,384.0,383.0,512.0,512.0,watering can,False,True,False
DJI_0292_13,1719,3,315.5,437.0,294.0,419.0,337.0,455.0,512.0,512.0,flower pot,False,True,False
DJI_0292_13,1720,4,315.0,455.5,302.0,443.0,328.0,468.0,512.0,512.0,flower pot,False,True,False
DJI_0292_13,1721,5,278.5,449.5,251.0,414.0,306.0,485.0,512.0,512.0,flower pot,False,True,False
DJI_0292_13,1722,6,372.0,160.0,236.0,1.0,508.0,319.0,512.0,512.0,porch,False,True,False
DJI_0030_27,1723,1,159.0,78.5,127.0,50.0,191.0,107.0,512.0,512.0,flower pot,False,True,False
DJI_0127_13,1724,1,228.0,76.5,161.0,3.0,295.0,150.0,500.0,500.0,basketball,False,True,False
DJI_0127_13,1725,2,220.5,101.5,197.0,78.0,244.0,125.0,500.0,500.0,container,False,True,False
DJI_0027_3,1726,1,421.5,281.5,331.0,120.0,512.0,443.0,512.0,512.0,porch,False,True,False
G0013855_21,1727,1,223.0,30.5,202.0,14.0,244.0,47.0,512.0,464.0,trash bin,False,True,False
G0013855_21,1728,2,227.0,59.0,203.0,41.0,251.0,77.0,512.0,464.0,trash bin,False,True,False
G0013855_21,1729,3,195.5,80.0,179.0,63.0,212.0,97.0,512.0,464.0,trash bin,False,True,False
G0013855_21,1730,4,224.0,85.0,206.0,68.0,242.0,102.0,512.0,464.0,trash bin,False,True,False
G0013855_21,1731,5,211.0,109.0,185.0,91.0,237.0,127.0,512.0,464.0,trash bin,False,True,False
G0013855_21,1732,6,234.0,139.0,217.0,122.0,251.0,156.0,512.0,464.0,trash bin,False,True,False
G0013855_21,1733,7,197.0,80.5,180.0,66.0,214.0,95.0,512.0,464.0,container,False,True,False
G0013855_21,1734,8,228.0,85.0,211.0,70.0,245.0,100.0,512.0,464.0,container,False,True,False
G0013855_21,1735,9,238.5,139.5,221.0,121.0,256.0,158.0,512.0,464.0,container,False,True,False
G0013855_21,1736,10,145.0,381.0,133.0,369.0,157.0,393.0,512.0,464.0,container,False,True,False
G0013855_21,1737,11,130.0,368.5,117.0,357.0,143.0,380.0,512.0,464.0,container,False,True,False
G0013855_21,1738,12,160.5,431.0,66.0,398.0,255.0,464.0,512.0,464.0,trash,False,True,False
G0013855_21,1739,13,160.0,433.0,64.0,402.0,256.0,464.0,512.0,464.0,clutter,False,True,False
DJI_0387_37,1740,3,325.0,201.5,285.0,163.0,365.0,240.0,500.0,500.0,trash,False,True,False
DJI_0387_37,1741,4,412.5,212.5,326.0,119.0,499.0,306.0,500.0,500.0,basketball,False,True,False
G0024073_0,1742,1,304.0,248.0,285.0,232.0,323.0,264.0,512.0,512.0,container,False,True,False
G0024073_0,1743,2,230.0,198.5,167.0,113.0,293.0,284.0,512.0,512.0,container,False,True,False
G0024059_17,1744,1,220.5,96.5,1.0,80.0,440.0,113.0,440.0,512.0,gutter,False,True,False
G0024038_6,1745,1,302.0,456.5,285.0,443.0,319.0,470.0,512.0,512.0,container,False,True,False
G0024088_10,1746,2,321.5,159.5,286.0,121.0,357.0,198.0,512.0,512.0,table,False,True,False
G0024088_10,1747,3,304.0,153.5,149.0,17.0,459.0,290.0,512.0,512.0,porch,False,True,False
G0024088_10,1748,4,343.0,333.5,312.0,299.0,374.0,368.0,512.0,512.0,table,False,True,False
DJI_0018_25,1749,1,418.0,226.5,326.0,2.0,510.0,451.0,512.0,512.0,porch,False,True,False
G0036549_21,1750,1,323.5,328.0,308.0,309.0,339.0,347.0,512.0,464.0,flower pot,False,True,False
G0036549_21,1751,2,359.5,335.0,342.0,316.0,377.0,354.0,512.0,464.0,flower pot,False,True,False
DJI_0037_25,1752,1,314.5,169.0,277.0,152.0,352.0,186.0,512.0,512.0,toy,False,True,False
DJI_0037_25,1753,2,271.5,297.0,35.0,82.0,508.0,512.0,512.0,512.0,porch,False,True,False
G0036460_17,1754,1,29.0,325.0,1.0,297.0,57.0,353.0,440.0,512.0,toy,True,False,False
DJI_0026_13,1755,1,250.0,288.5,189.0,241.0,311.0,336.0,512.0,512.0,gutter,False,True,False
DJI_0112_13,1756,1,432.0,404.0,408.0,385.0,456.0,423.0,500.0,500.0,container,False,True,False
DJI_0112_13,1757,2,348.5,399.5,320.0,378.0,377.0,421.0,500.0,500.0,container,False,True,False
G0013855_9,1758,1,380.5,316.5,262.0,199.0,499.0,434.0,512.0,512.0,umbrella,False,True,False
G0013855_9,1759,2,367.0,333.5,223.0,155.0,511.0,512.0,512.0,512.0,porch,False,True,False
DJI_0300_42,1760,1,114.0,148.0,3.0,5.0,225.0,291.0,512.0,440.0,porch,False,True,False
DJI_0010_7,1761,1,61.0,91.0,6.0,41.0,116.0,141.0,416.0,512.0,trash bin,False,True,False
DJI_0044_9,1762,1,129.0,420.5,69.0,329.0,189.0,512.0,512.0,512.0,basketball,False,False,True
DJI_0046_10,1763,1,331.0,87.0,315.0,72.0,347.0,102.0,512.0,512.0,toy,False,True,False
DJI_0046_10,1764,2,399.5,60.5,379.0,43.0,420.0,78.0,512.0,512.0,toy,False,True,False
DJI_0046_10,1765,3,443.5,39.5,432.0,22.0,455.0,57.0,512.0,512.0,toy,False,True,False
DJI_0046_10,1766,4,502.0,105.5,492.0,89.0,512.0,122.0,512.0,512.0,toy,False,True,False
DJI_0046_10,1767,5,376.0,203.0,361.0,193.0,391.0,213.0,512.0,512.0,toy,False,True,False
DJI_0046_10,1768,6,199.0,61.5,180.0,45.0,218.0,78.0,512.0,512.0,toy,False,True,False
DJI_0046_10,1769,7,232.0,56.0,211.0,35.0,253.0,77.0,512.0,512.0,toy,False,True,False
DJI_0027_29,1770,1,490.5,291.5,469.0,238.0,512.0,345.0,512.0,512.0,toy,False,True,False
DJI_0027_29,1771,2,482.5,350.5,453.0,330.0,512.0,371.0,512.0,512.0,toy,False,True,False
DJI_0127_14,1772,1,144.0,64.5,105.0,33.0,183.0,96.0,500.0,500.0,trash bin,False,True,False
G0024037_12,1773,1,373.5,113.5,235.0,38.0,512.0,189.0,512.0,512.0,car,False,True,False
G0013864_2,1774,1,169.5,332.0,148.0,313.0,191.0,351.0,512.0,512.0,container,False,True,False
G0013879_15,1775,1,314.5,229.5,297.0,210.0,332.0,249.0,512.0,512.0,container,False,True,False
G0013879_15,1776,2,314.5,235.0,297.0,213.0,332.0,257.0,512.0,512.0,pot,False,True,False
G0013879_15,1777,3,448.0,374.0,428.0,349.0,468.0,399.0,512.0,512.0,pot,False,True,False
G0013879_15,1778,4,447.0,376.0,425.0,355.0,469.0,397.0,512.0,512.0,container,False,True,False
G0024037_9,1779,1,357.0,355.0,347.0,345.0,367.0,365.0,512.0,512.0,container,False,True,False
DJI_0033_26,1780,1,213.0,99.5,57.0,11.0,369.0,188.0,512.0,512.0,basketball,False,False,True
DJI_0033_26,1781,2,176.0,75.5,117.0,4.0,235.0,147.0,512.0,512.0,tarp,False,False,True
DJI_0033_26,1782,3,390.5,325.5,342.0,280.0,439.0,371.0,512.0,512.0,trash bin,False,False,True
G0036509_17,1783,1,20.0,78.0,1.0,52.0,39.0,104.0,440.0,512.0,container,False,True,False
DJI_0387_24,1784,1,38.5,387.0,20.0,370.0,57.0,404.0,500.0,500.0,container,False,True,False
DJI_0134_26,1785,1,214.0,42.0,183.0,15.0,245.0,69.0,500.0,500.0,container,False,False,True
DJI_0134_26,1786,2,35.0,226.0,5.0,197.0,65.0,255.0,500.0,500.0,trash bin,False,False,True
DJI_0318_10,1787,1,312.5,186.0,254.0,140.0,371.0,232.0,512.0,512.0,air conditioner,False,True,False
DJI_0318_10,1788,2,307.5,284.0,259.0,238.0,356.0,330.0,512.0,512.0,air conditioner,False,True,False
DJI_0135_10,1789,1,100.5,124.5,75.0,94.0,126.0,155.0,500.0,500.0,trash bin,False,True,False
DJI_0135_10,1790,2,52.0,158.5,34.0,137.0,70.0,180.0,500.0,500.0,trash bin,False,True,False
DJI_0175_41,1791,1,80.0,298.5,51.0,276.0,109.0,321.0,500.0,500.0,flower pot,False,True,False
G0024057_10,1792,1,157.5,215.5,132.0,188.0,183.0,243.0,512.0,512.0,air conditioner,False,True,False
G0024057_10,1793,2,164.5,448.0,150.0,435.0,179.0,461.0,512.0,512.0,container,False,True,False
G0024057_10,1794,3,339.5,460.0,281.0,423.0,398.0,497.0,512.0,512.0,table,False,True,False
G0024057_10,1795,4,300.0,462.5,290.0,451.0,310.0,474.0,512.0,512.0,container,False,True,False
G0024057_10,1796,5,356.5,461.0,349.0,450.0,364.0,472.0,512.0,512.0,container,False,True,False
DJI_0336_18,1797,1,193.0,87.5,124.0,1.0,262.0,174.0,500.0,500.0,clutter,False,True,False
DJI_0019_9,1798,1,31.0,93.5,9.0,67.0,53.0,120.0,512.0,512.0,flower pot,False,True,False
DJI_0019_9,1799,2,209.5,93.5,201.0,84.0,218.0,103.0,512.0,512.0,container,False,True,False
G0024060_21,1800,1,300.5,200.5,150.0,118.0,451.0,283.0,512.0,464.0,car,False,True,False
G0024060_21,1801,2,448.5,235.5,416.0,198.0,481.0,273.0,512.0,464.0,drain,False,True,False
DJI_0175_18,1802,1,335.0,422.0,320.0,408.0,350.0,436.0,500.0,500.0,flower pot,False,True,False
DJI_0175_18,1803,2,364.5,443.5,354.0,432.0,375.0,455.0,500.0,500.0,flower pot,False,True,False
DJI_0018_10,1804,1,297.5,129.5,245.0,87.0,350.0,172.0,512.0,512.0,recycling bin,False,False,True
G0036431_16,1805,1,353.5,172.5,344.0,163.0,363.0,182.0,512.0,512.0,flower pot,True,False,False
G0036431_16,1806,2,381.0,174.0,363.0,156.0,399.0,192.0,512.0,512.0,flower pot,True,False,False
G0036431_16,1807,3,353.5,188.5,340.0,178.0,367.0,199.0,512.0,512.0,flower pot,True,False,False
G0036431_16,1808,4,477.0,278.0,467.0,268.0,487.0,288.0,512.0,512.0,container,True,False,False
G0036431_16,1809,5,301.5,60.5,271.0,24.0,332.0,97.0,512.0,512.0,air conditioner,True,False,False
G0024074_1,1810,1,194.5,257.5,130.0,178.0,259.0,337.0,512.0,512.0,table,False,True,False
G0024074_1,1811,8,61.5,147.0,47.0,133.0,76.0,161.0,512.0,512.0,container,False,True,False
